filename,runtime
mmp_all_SM_341,0.0020925
mmp_all_SM_342,0.0012014999999999
mmp_all_SM_343,0.000868
mmp_all_SM_344,0.0008715
mmp_all_SM_345,0.0005775
mmp_all_SM_346,0.000769
mmp_all_SM_347,0.0006245
mmp_all_SM_348,0.000572
mmp_all_SM_349,0.0005895
mmp_all_SM_350,0.000494
mmp_all_SM_351,0.003685
mmp_all_SM_352,0.0019845
mmp_all_SM_353,0.0011535
mmp_all_SM_354,0.0008485
mmp_all_SM_355,0.000873
mmp_all_SM_356,0.000675
mmp_all_SM_357,0.0007485
mmp_all_SM_358,0.0006069999999999
mmp_all_SM_359,0.0005165
mmp_all_SM_360,0.000579
mmp_all_SM_361,0.0006429999999999
mmp_all_SM_362,0.0013874999999999
mmp_all_SM_363,0.0017705
mmp_all_SM_364,0.0010249999999999
mmp_all_SM_365,0.0009235
mmp_all_SM_366,0.00079
mmp_all_SM_367,0.000644
mmp_all_SM_368,0.00067
mmp_all_SM_369,0.0006485
mmp_all_SM_370,0.000562
mmp_all_SM_371,0.000522
mmp_all_SM_372,0.000645
mmp_all_SM_373,0.0012079999999999
mmp_all_SM_374,0.001727
mmp_all_SM_375,0.001
mmp_all_SM_376,0.001006
mmp_all_SM_377,0.000778
mmp_all_SM_378,0.000618
mmp_all_SM_379,0.000659
mmp_all_SM_380,0.00074
mmp_all_SM_381,0.000511
mmp_all_SM_382,0.000526
mmp_all_SM_383,0.000621
mmp_all_SM_384,0.00119
mmp_all_SM_385,0.0017065
mmp_all_SM_386,0.0010225
mmp_all_SM_387,0.000943
mmp_all_SM_388,0.000803
mmp_all_SM_389,0.0005895
mmp_all_SM_390,0.000711
mmp_all_SM_391,0.0006495
mmp_all_SM_392,0.0005055
mmp_all_SM_393,0.000497
mmp_all_SM_394,0.0005679999999999
mmp_all_SM_395,0.0014425
mmp_all_SM_396,0.0016195
mmp_all_SM_397,0.0010655
mmp_all_SM_398,0.000905
mmp_all_SM_399,0.0007895
mmp_all_SM_400,0.0005555
mmp_all_SM_401,0.0005805
mmp_all_SM_402,0.0006345
mmp_all_SM_403,0.0004435
mmp_all_SM_404,0.0005124999999999
mmp_all_SM_405,0.0005895
mmp_all_SM_406,0.001234
mmp_all_SM_407,0.001704
mmp_all_SM_408,0.0010365
mmp_all_SM_409,0.0009785
mmp_all_SM_410,0.0008185
mmp_all_SM_411,0.0006299999999999
mmp_all_SM_412,0.0006095
mmp_all_SM_413,0.00059
mmp_all_SM_414,0.0005645
mmp_all_SM_415,0.0005575
mmp_all_SM_416,0.0005985
mmp_all_SM_417,0.0019399999999999
mmp_all_SM_418,0.001696
mmp_all_SM_419,0.0010295
mmp_all_SM_420,0.000897
mmp_all_SM_421,0.0007035
mmp_all_SM_422,0.000606
mmp_all_SM_423,0.000614
mmp_all_SM_424,0.0006575
mmp_all_SM_425,0.000493
mmp_all_SM_426,0.0004625
mmp_all_SM_427,0.0005575
mmp_all_SM_428,0.0011795
mmp_all_SM_429,0.0017295
mmp_all_SM_430,0.0010615
mmp_all_SM_431,0.000883
mmp_all_SM_432,0.000754
mmp_all_SM_433,0.0006275
